arrivaldate,arrivalstation,crawler,departuredate,departurestation,fullfare,productclass,scandate,trajeto
2025-03-02T08:15:00,CGH,gol,2025-03-02T06:30:00,VIX,1121.46,PL,19-12-2024,volta
2025-03-02T08:15:00,CGH,gol,2025-03-02T06:30:00,VIX,1276.46,MX,19-12-2024,volta
2025-03-02T08:15:00,CGH,gol,2025-03-02T06:30:00,VIX,996.46,LT,19-12-2024,volta
2025-03-02T08:15:00,CGH,gol,2025-03-02T06:30:00,VIX,1121.46,PL,19-12-2024,volta
2025-03-02T08:15:00,CGH,gol,2025-03-02T06:30:00,VIX,1276.46,MX,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,1102.46,LT,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,1227.46,PL,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,1382.46,MX,19-12-2024,volta
2025-03-02T17:55:00,CGH,gol,2025-03-02T16:10:00,VIX,996.46,LT,19-12-2024,volta
2025-03-02T17:55:00,CGH,gol,2025-03-02T16:10:00,VIX,1121.46,PL,19-12-2024,volta
2025-03-02T17:55:00,CGH,gol,2025-03-02T16:10:00,VIX,1276.46,MX,19-12-2024,volta
2025-03-02T18:15:00,GIG,gol,2025-03-02T17:05:00,VIX,996.46,LT,19-12-2024,volta
2025-03-02T18:15:00,GIG,gol,2025-03-02T17:05:00,VIX,1121.46,PL,19-12-2024,volta
2025-03-02T18:15:00,GIG,gol,2025-03-02T17:05:00,VIX,1276.46,MX,19-12-2024,volta
2025-03-02T20:30:00,GIG,gol,2025-03-02T19:20:00,VIX,996.46,LT,19-12-2024,volta
2025-03-02T20:30:00,GIG,gol,2025-03-02T19:20:00,VIX,1121.46,PL,19-12-2024,volta
2025-03-02T20:30:00,GIG,gol,2025-03-02T19:20:00,VIX,1276.46,MX,19-12-2024,volta
2025-03-02T21:15:00,GRU,gol,2025-03-02T19:35:00,VIX,1219.46,LT,19-12-2024,volta
2025-03-02T21:15:00,GRU,gol,2025-03-02T19:35:00,VIX,1344.46,PL,19-12-2024,volta
2025-03-02T21:15:00,GRU,gol,2025-03-02T19:35:00,VIX,1504.46,MX,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,2332.46,LT,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,2457.46,PL,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,2627.46,MX,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:10:00,VIX,2945.46,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:10:00,VIX,3070.46,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:10:00,VIX,3240.46,MX,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:10:00,VIX,2945.46,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:10:00,VIX,3070.46,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:10:00,VIX,3240.46,MX,19-12-2024,volta
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1046.82,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1171.82,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1326.82,MX,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1046.82,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1171.82,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1326.82,MX,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1343.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1468.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1628.82,MX,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,2014.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,2139.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,2309.82,MX,19-12-2024,ida
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1048.46,LT,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1173.46,PL,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1328.46,MX,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,2785.46,LT,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,2910.46,PL,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,3080.46,MX,19-12-2024,volta
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,857.82,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,982.82,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1137.82,MX,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1630.82,LT,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1755.82,PL,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1925.82,MX,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,857.82,LT,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,982.82,PL,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1137.82,MX,19-12-2024,ida
2025-02-22T09:25:00,CGH,gol,2025-02-22T08:10:00,FLN,857.82,LT,19-12-2024,ida
2025-02-22T09:25:00,CGH,gol,2025-02-22T08:10:00,FLN,982.82,PL,19-12-2024,ida
2025-02-22T09:25:00,CGH,gol,2025-02-22T08:10:00,FLN,1137.82,MX,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,857.82,LT,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,982.82,PL,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,1137.82,MX,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,857.82,LT,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,982.82,PL,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,1137.82,MX,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,857.82,LT,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,982.82,PL,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,1137.82,MX,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,857.82,LT,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,982.82,PL,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1137.82,MX,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1388.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1513.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1673.82,MX,19-12-2024,ida
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,1921.1,MX,19-12-2024,volta
2025-03-02T09:25:00,CGH,gol,2025-03-02T05:55:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T09:25:00,CGH,gol,2025-03-02T05:55:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T09:25:00,CGH,gol,2025-03-02T05:55:00,NAT,1921.1,MX,19-12-2024,volta
2025-03-02T20:00:00,BSB,gol,2025-03-02T17:05:00,NAT,853.1,LT,19-12-2024,volta
2025-03-02T20:00:00,BSB,gol,2025-03-02T17:05:00,NAT,978.1,PL,19-12-2024,volta
2025-03-02T20:00:00,BSB,gol,2025-03-02T17:05:00,NAT,1133.1,MX,19-12-2024,volta
2025-03-02T07:35:00,BSB,gol,2025-03-02T04:45:00,NAT,1384.1,LT,19-12-2024,volta
2025-03-02T07:35:00,BSB,gol,2025-03-02T04:45:00,NAT,1509.1,PL,19-12-2024,volta
2025-03-02T07:35:00,BSB,gol,2025-03-02T04:45:00,NAT,1669.1,MX,19-12-2024,volta
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,2835.1,LT,19-12-2024,volta
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,2960.1,PL,19-12-2024,volta
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,3130.1,MX,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,1921.1,MX,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,2835.1,LT,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,2960.1,PL,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,3130.1,MX,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,1921.1,MX,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,1921.1,MX,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,1921.1,MX,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,1921.1,MX,19-12-2024,volta
2025-03-02T07:35:00,BSB,gol,2025-03-02T04:45:00,NAT,2835.1,LT,19-12-2024,volta
2025-03-02T07:35:00,BSB,gol,2025-03-02T04:45:00,NAT,2960.1,PL,19-12-2024,volta
2025-03-02T07:35:00,BSB,gol,2025-03-02T04:45:00,NAT,3130.1,MX,19-12-2024,volta
2025-03-02T09:25:00,CGH,gol,2025-03-02T05:55:00,NAT,1626.1,LT,19-12-2024,volta
2025-03-02T09:25:00,CGH,gol,2025-03-02T05:55:00,NAT,1751.1,PL,19-12-2024,volta
2025-03-02T09:25:00,CGH,gol,2025-03-02T05:55:00,NAT,1921.1,MX,19-12-2024,volta
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1450.82,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1575.82,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1735.82,MX,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1450.82,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1575.82,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1735.82,MX,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1157.82,LT,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1282.82,PL,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1442.82,MX,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,1450.82,LT,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,1575.82,PL,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,1735.82,MX,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,1450.82,LT,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,1575.82,PL,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,1735.82,MX,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,879.82,LT,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1004.82,PL,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1159.82,MX,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1450.82,LT,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1575.82,PL,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1735.82,MX,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1450.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1575.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1735.82,MX,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,2424.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,2549.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,2719.82,MX,19-12-2024,ida
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1450.97,LT,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1575.97,PL,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1735.97,MX,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1868.97,LT,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1993.97,PL,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,2163.97,MX,19-12-2024,volta
2025-03-02T07:15:00,BSB,gol,2025-03-02T03:20:00,MAO,2132.97,LT,19-12-2024,volta
2025-03-02T07:15:00,BSB,gol,2025-03-02T03:20:00,MAO,2257.97,PL,19-12-2024,volta
2025-03-02T07:15:00,BSB,gol,2025-03-02T03:20:00,MAO,2427.97,MX,19-12-2024,volta
2025-03-02T07:15:00,BSB,gol,2025-03-02T03:20:00,MAO,2132.97,LT,19-12-2024,volta
2025-03-02T07:15:00,BSB,gol,2025-03-02T03:20:00,MAO,2257.97,PL,19-12-2024,volta
2025-03-02T07:15:00,BSB,gol,2025-03-02T03:20:00,MAO,2427.97,MX,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1157.97,LT,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1282.97,PL,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1442.97,MX,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1450.97,LT,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1575.97,PL,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1735.97,MX,19-12-2024,volta
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1015.82,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1140.82,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T05:40:00,FLN,1295.82,MX,19-12-2024,ida
2025-02-22T07:10:00,CGH,gol,2025-02-22T05:55:00,FLN,1207.82,LT,19-12-2024,ida
2025-02-22T07:10:00,CGH,gol,2025-02-22T05:55:00,FLN,1332.82,PL,19-12-2024,ida
2025-02-22T07:10:00,CGH,gol,2025-02-22T05:55:00,FLN,1492.82,MX,19-12-2024,ida
2025-02-22T07:30:00,GIG,gol,2025-02-22T06:00:00,FLN,1015.82,LT,19-12-2024,ida
2025-02-22T07:30:00,GIG,gol,2025-02-22T06:00:00,FLN,1140.82,PL,19-12-2024,ida
2025-02-22T07:30:00,GIG,gol,2025-02-22T06:00:00,FLN,1295.82,MX,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1207.82,LT,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1332.82,PL,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1492.82,MX,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1207.82,LT,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1332.82,PL,19-12-2024,ida
2025-02-22T07:40:00,GRU,gol,2025-02-22T06:15:00,FLN,1492.82,MX,19-12-2024,ida
2025-02-22T08:15:00,CGH,gol,2025-02-22T07:00:00,FLN,1207.82,LT,19-12-2024,ida
2025-02-22T08:15:00,CGH,gol,2025-02-22T07:00:00,FLN,1332.82,PL,19-12-2024,ida
2025-02-22T08:15:00,CGH,gol,2025-02-22T07:00:00,FLN,1492.82,MX,19-12-2024,ida
2025-02-22T09:25:00,CGH,gol,2025-02-22T08:10:00,FLN,1434.82,LT,19-12-2024,ida
2025-02-22T09:25:00,CGH,gol,2025-02-22T08:10:00,FLN,1559.82,PL,19-12-2024,ida
2025-02-22T09:25:00,CGH,gol,2025-02-22T08:10:00,FLN,1719.82,MX,19-12-2024,ida
2025-02-22T11:20:00,GIG,gol,2025-02-22T09:50:00,FLN,1666.82,LT,19-12-2024,ida
2025-02-22T11:20:00,GIG,gol,2025-02-22T09:50:00,FLN,1791.82,PL,19-12-2024,ida
2025-02-22T11:20:00,GIG,gol,2025-02-22T09:50:00,FLN,1961.82,MX,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,1434.82,LT,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,1559.82,PL,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T10:45:00,FLN,1719.82,MX,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,1207.82,LT,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,1332.82,PL,19-12-2024,ida
2025-02-22T12:35:00,GRU,gol,2025-02-22T11:10:00,FLN,1492.82,MX,19-12-2024,ida
2025-02-22T11:20:00,GIG,gol,2025-02-22T09:50:00,FLN,1666.82,LT,19-12-2024,ida
2025-02-22T11:20:00,GIG,gol,2025-02-22T09:50:00,FLN,1791.82,PL,19-12-2024,ida
2025-02-22T11:20:00,GIG,gol,2025-02-22T09:50:00,FLN,1961.82,MX,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,1666.82,LT,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,1791.82,PL,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,1961.82,MX,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,1589.82,LT,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,1714.82,PL,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,1884.82,MX,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1015.82,LT,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1140.82,PL,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1295.82,MX,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1015.82,LT,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1140.82,PL,19-12-2024,ida
2025-02-22T19:05:00,GIG,gol,2025-02-22T17:35:00,FLN,1295.82,MX,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1506.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1631.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1791.82,MX,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1506.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1631.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1791.82,MX,19-12-2024,ida
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,1588.04,LT,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,1713.04,PL,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,1883.04,MX,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,1206.04,LT,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,1331.04,PL,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,1491.04,MX,19-12-2024,volta
2025-03-02T19:15:00,GIG,gol,2025-03-02T16:40:00,MCZ,1588.04,LT,19-12-2024,volta
2025-03-02T19:15:00,GIG,gol,2025-03-02T16:40:00,MCZ,1713.04,PL,19-12-2024,volta
2025-03-02T19:15:00,GIG,gol,2025-03-02T16:40:00,MCZ,1883.04,MX,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,1206.04,LT,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,1331.04,PL,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,1491.04,MX,19-12-2024,volta
2025-03-02T20:40:00,GRU,gol,2025-03-02T17:35:00,MCZ,1588.04,LT,19-12-2024,volta
2025-03-02T20:40:00,GRU,gol,2025-03-02T17:35:00,MCZ,1713.04,PL,19-12-2024,volta
2025-03-02T20:40:00,GRU,gol,2025-03-02T17:35:00,MCZ,1883.04,MX,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:15:00,MCZ,1505.04,LT,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:15:00,MCZ,1630.04,PL,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:15:00,MCZ,1790.04,MX,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,2612.04,LT,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,2737.04,PL,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,2907.04,MX,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:15:00,MCZ,1665.04,LT,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:15:00,MCZ,1790.04,PL,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:15:00,MCZ,1960.04,MX,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,1206.04,LT,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,1331.04,PL,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,1491.04,MX,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,1665.04,LT,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,1790.04,PL,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,1960.04,MX,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,1665.04,LT,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,1790.04,PL,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,1960.04,MX,19-12-2024,volta
2025-03-02T19:15:00,GIG,gol,2025-03-02T16:40:00,MCZ,1588.04,LT,19-12-2024,volta
2025-03-02T19:15:00,GIG,gol,2025-03-02T16:40:00,MCZ,1713.04,PL,19-12-2024,volta
2025-03-02T19:15:00,GIG,gol,2025-03-02T16:40:00,MCZ,1883.04,MX,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,2612.04,LT,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,2737.04,PL,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,2907.04,MX,19-12-2024,volta
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1046.82,LT,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1171.82,PL,19-12-2024,ida
2025-02-22T20:35:00,GRU,gol,2025-02-22T19:10:00,FLN,1326.82,MX,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,2148.82,LT,19-12-2024,ida
2025-02-22T15:30:00,GIG,gol,2025-02-22T14:00:00,FLN,2273.82,PL,19-12-2024,ida
